archivo,metodo,n_sensores,frecuencia,variables,rmse_T,rmse_p,rmse_tau,rmse_u,rmse_v,rmse_vel,rmse_total,tiempo
kf_25_obs_5_freq_70_var_pst.pkl,kf,5,70,pst,0.10653996088034647,0.04234224700468189,0.12297517527005898,0.13242110946213168,0.4105013332421838,0.22890006799736043,0.12518936278811194,0.0038979053497314453
nudging_25_obs_20_freq_70_var_st.pkl,nudging,20,70,st,0.11621313846317989,0.04160905355853481,0.12299692504799874,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12932092053004768,0.002382516860961914
kf_25_obs_5_freq_150_var_st.pkl,kf,5,150,st,0.1087038671806194,0.04160905355853481,0.12299692389066215,0.133824257937718,0.07025582648623095,0.23646456505047725,0.1274436024200734,0.008568048477172852
4dvar_25_obs_20_freq_300_var_s.pkl,4dvar,20,300,s,0.11180291663306122,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12821836830360928,30.3557345867157
enkf_25_obs_5_freq_300_var_st.pkl,enkf,5,300,st,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.033846139907836914
4dvar_25_obs_5_freq_300_var_s.pkl,4dvar,5,300,s,0.1102082123614684,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12781969223571105,27.27254343032837
kf_25_obs_20_freq_300_var_p.pkl,kf,20,300,p,0.10641020982834747,0.04867033753804754,0.12351545329820483,0.12972156178592406,0.5237779836194353,0.33297178193934795,0.15289194565098696,0.19788217544555664
nudging_25_obs_5_freq_150_var_s.pkl,nudging,5,150,s,0.09731488045619946,0.04160905355853481,0.12299693652337709,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12459635889714715,0.0013134479522705078
4dvar_25_obs_5_freq_70_var_p.pkl,4dvar,5,70,p,0.10549386148022857,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12664110451540112,31.16983199119568
kf_25_obs_20_freq_70_var_pst.pkl,kf,20,70,pst,0.11024810367279726,0.045473323842554855,0.12311816971726458,0.1306524584142802,0.4484830816224885,0.21986220717250032,0.12467545110127926,0.39333391189575195
enkf_25_obs_20_freq_70_var_t.pkl,enkf,20,70,t,0.09731488045619946,0.041609053558534746,0.1229969379723638,0.13382425793771804,0.07025582648623095,0.23646456505047725,0.12459635925939382,0.01144862174987793
4dvar_25_obs_10_freq_300_var_s.pkl,4dvar,10,300,s,0.11482735178387285,0.04160905355853481,0.12299693797236376,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12897447709131216,27.299962282180786
kf_25_obs_20_freq_150_var_st.pkl,kf,20,150,st,0.11045245591099863,0.04160905355853481,0.12299685366902875,0.133824257937718,0.07025582648623095,0.23646456505047725,0.12788073204725986,0.19312262535095215
nudging_25_obs_5_freq_70_var_p.pkl,nudging,5,70,p,0.09727777996364012,0.041688717078437874,0.122993488343387,0.1336666094533758,0.07014837319336344,0.23635791468820597,0.12457947501841773,0.0016255378723144531
kf_25_obs_10_freq_300_var_p.pkl,kf,10,300,p,0.09940900825593466,0.04609703394571477,0.12296994431903581,0.12764074493095007,0.5408978358048983,0.3312908384441963,0.14994170624122038,0.011632919311523438
nudging_25_obs_10_freq_70_var_p.pkl,nudging,10,70,p,0.0971881021119371,0.04183723888841218,0.12298545542738983,0.13350783282909737,0.07037068254888502,0.23617753003312913,0.12454708161521706,0.0025501251220703125
